3.283,3.508,-0.2249999
3.296,2.903,0.3929999
3.297,3.378,-0.08100009
3.304,3.395,-0.09100008
3.306,3.509,-0.20300007
3.306,3.5,-0.194
3.307,3.025,0.28199983
3.322,3.304,0.018000126
3.322,2.842,0.48000002
3.328,3.518,-0.18999982
3.343,2.139,1.204
3.348,3.258,0.09000015
3.352,3.486,-0.13400006
3.358,3.128,0.23000002
3.359,2.158,1.201
3.367,3.564,-0.19699979
3.37,3.195,0.17499995
3.372,3.545,-0.1730001
3.38,2.719,0.661
3.402,3.5,-0.09800005
3.409,3.516,-0.10700011
3.409,3.52,-0.11100006
3.41,3.298,0.11199999
3.421,3.628,-0.20700002
3.438,3.556,-0.11800003
3.438,3.616,-0.17799997
3.438,3.631,-0.19300008
3.458,3.638,-0.18000007
3.462,3.49,-0.028000116
3.463,3.563,-0.099999905
3.465,3.657,-0.19200015
3.474,3.189,0.2850001
3.476,3.428,0.048000097
3.478,3.579,-0.10100007
3.487,2.125,1.362
3.494,1.287,2.207
3.498,3.699,-0.20099998
3.507,3.262,0.24499989
3.508,3.535,-0.027000189
3.515,3.611,-0.095999956
3.517,3.601,-0.08400011
3.521,3.763,-0.2420001
3.522,3.38,0.14199996
3.526,3.635,-0.10899997
3.543,2.855,0.68799996
3.551,3.769,-0.21799994
3.555,3.547,0.008000135
3.558,3.674,-0.11599994
3.581,3.763,-0.18199992
3.586,3.479,0.106999874
3.59,3.811,-0.2210002
3.594,3.05,0.54400015
3.598,3.628,-0.029999971
3.612,3.519,0.092999935
3.617,3.833,-0.21599984
3.62,3.431,0.18899989
3.623,3.407,0.21599984
3.636,3.806,-0.17000008
3.641,3.804,-0.16299987
3.644,3.551,0.092999935
3.644,3.069,0.57500005
3.647,3.715,-0.06799984
3.653,3.864,-0.21099997
3.653,1.832,1.8210001
3.666,2.952,0.714
3.671,3.541,0.13000011
3.681,3.896,-0.21499991
3.682,3.631,0.05099988
3.698,3.802,-0.10400009
3.701,3.854,-0.15300012
3.703,3.753,-0.049999952
3.709,3.575,0.13400006
3.718,3.849,-0.13100004
3.719,3.873,-0.1539998
3.72,3.716,0.0039999485
3.721,3.214,0.50699997
3.723,3.222,0.50100017
3.727,3.915,-0.18799996
3.729,2.349,1.3800001
3.731,3.605,0.12599993
3.738,3.39,0.3479998
3.744,3.938,-0.194
3.747,3.653,0.09399986
3.759,3.918,-0.15899992
3.766,2.721,1.0450001
3.769,3.758,0.011000156
3.77,2.992,0.7779999
3.773,3.958,-0.18499994
3.775,3.849,-0.07399988
3.78,2.496,1.2839999
3.781,2.393,1.388
3.782,3.827,-0.044999838
3.784,3.758,0.026000023
3.788,3.833,-0.044999838
3.789,3.737,0.052000046
3.79,2.57,1.22
3.79,2.052,1.7379999
3.792,2.366,1.4260001
3.794,4.029,-0.2349999
3.795,3.455,0.34000015
3.799,3.823,-0.02399993
3.803,3.853,-0.049999952
3.803,3.976,-0.1730001
3.807,3.359,0.44799995
3.819,3.927,-0.10800004
3.82,3.981,-0.16100001
3.822,4.004,-0.18200016
3.825,3.638,0.18700004
3.827,4.011,-0.18400025
3.828,3.935,-0.106999874
3.837,2.901,0.9359999
3.839,4.021,-0.18199992
3.846,4.056,-0.21000028
3.847,3.553,0.2939999
3.849,4.007,-0.15799999
3.85,2.801,1.0489998
3.853,3.377,0.47599983
3.866,3.851,0.0149998665
3.868,3.876,-0.007999897
3.871,4.002,-0.1309998
3.871,3.929,-0.05799985
3.872,3.484,0.388
3.879,2.14,1.7389998
3.881,3.722,0.15900016
3.883,3.895,-0.012000084
3.885,3.714,0.171
3.885,3.997,-0.11199999
3.891,3.877,0.013999939
3.898,4.011,-0.113000154
3.902,3.94,-0.038000107
3.907,3.836,0.0710001
3.907,2.815,1.092
3.911,3.874,0.03699994
3.912,3.906,0.006000042
3.913,3.848,0.06500006
3.915,2.958,0.957
3.916,3.528,0.38799977
3.921,3.559,0.362
3.923,4.012,-0.08899999
3.928,3.938,-0.00999999
3.937,2.578,1.359
3.939,3.888,0.05099988
3.939,3.775,0.1639998
3.943,2.86,1.0830002
3.944,3.982,-0.038000107
3.944,4.143,-0.19900012
3.949,4.078,-0.12900019
3.95,3.932,0.018000126
3.955,3.042,0.91299987
3.956,3.959,-0.003000021
3.962,3.94,0.021999836
3.963,3.916,0.04700017
3.966,4.239,-0.27299976
3.972,4.031,-0.059000254
3.975,4.102,-0.12700033
3.979,4.172,-0.19299984
3.98,2.874,1.106
3.984,3.457,0.52699995
3.984,2.308,1.6759999
3.99,3.672,0.31800008
3.996,2.917,1.079
3.998,3.016,0.9819999
3.998,2.215,1.783
4.002,4.026,-0.024000168
4.002,4.211,-0.20900011
4.003,4.143,-0.14000034
4.003,4.029,-0.026000023
4.006,4.181,-0.17500019
4.009,3.151,0.8579998
4.021,4.202,-0.18100023
4.023,4.228,-0.2050004
4.025,3.999,0.026000023
4.026,3.868,0.15799999
4.03,4.286,-0.25599957
4.032,3.66,0.37199998
4.036,4.203,-0.1670003
4.037,4.248,-0.21099997
4.037,4.088,-0.05099964
4.043,3.845,0.1980002
4.046,3.679,0.3670001
4.048,4.1,-0.052000046
4.048,4.16,-0.11199999
4.051,4.126,-0.07499981
4.055,3.878,0.1769998
4.056,3.87,0.18600035
4.06,4.078,-0.018000126
4.064,3.761,0.3030002
4.064,3.704,0.36000013
4.065,4.208,-0.14300013
4.066,4.208,-0.1420002
4.075,4.07,0.0049996376
4.075,4.209,-0.1340003
4.083,4.216,-0.1329999
4.085,4.152,-0.06699991
4.096,3.738,0.35800028
4.099,3.562,0.53699994
4.1,4.311,-0.21099997
4.11,4.239,-0.12899971
4.11,4.274,-0.16400003
4.119,3.797,0.32200003
4.123,4.284,-0.16099977
4.126,4.289,-0.1630001
4.127,4.233,-0.10599995
4.128,4.075,0.052999973
4.13,4.319,-0.18899965
4.13,4.21,-0.07999992
4.131,2.287,1.8440001
4.134,4.136,-0.0020003319
4.134,4.32,-0.18600035
4.14,3.078,1.0619998
4.142,2.739,1.4030001
4.142,3.518,0.6240003
4.15,3.614,0.536
4.151,3.987,0.16400003
4.151,3.953,0.19799995
4.151,4.292,-0.1409998
4.152,4.132,0.01999998
4.152,3.677,0.4749999
4.153,2.924,1.2289999
4.155,2.244,1.9110003
4.155,4.216,-0.06099987
4.157,4.325,-0.16799974
4.158,4.272,-0.11399984
4.161,3.033,1.1279998
4.162,3.638,0.52400017
4.167,4.095,0.07200003
4.169,4.266,-0.096999645
4.173,4.371,-0.19799995
4.173,3.848,0.3249998
4.177,4.193,-0.015999794
4.181,4.367,-0.18599987
4.184,4.319,-0.13499975
4.184,4.071,0.112999916
4.185,3.935,0.25
4.185,4.011,0.17399979
4.186,4.261,-0.075000286
4.188,4.392,-0.204
4.19,4.147,0.04300022
4.19,4.267,-0.07700014
4.19,4.415,-0.2249999
4.193,4.383,-0.19000006
4.196,3.872,0.32400012
4.199,4.371,-0.17199993
4.199,4.368,-0.16900015
4.202,3.776,0.42600012
4.203,4.373,-0.17000008
4.203,4.007,0.1960001
4.208,4.404,-0.19599962
4.213,4.373,-0.16000032
4.214,4.401,-0.1869998
4.218,4.284,-0.065999985
4.223,4.261,-0.038000107
4.224,4.323,-0.09899998
4.231,4.413,-0.18200016
4.233,4.295,-0.062000275
4.233,4.119,0.11399984
4.237,4.347,-0.11000013
4.24,4.361,-0.12100029
4.24,4.378,-0.13800001
4.241,4.345,-0.103999615
4.242,4.282,-0.03999996
4.245,4.419,-0.17400026
4.246,2.381,1.8649998
4.249,3.066,1.1830001
4.25,3.488,0.7620001
4.251,4.352,-0.10100031
4.252,4.263,-0.011000156
4.252,4.436,-0.18400002
4.253,4.445,-0.19200039
4.256,3.649,0.6070001
4.261,4.136,0.125
4.269,4.451,-0.18200016
4.27,4.454,-0.18400002
4.273,4.292,-0.019000053
4.274,4.181,0.092999935
4.275,3.809,0.46600008
4.277,3.813,0.464
4.278,4.092,0.18599987
4.278,4.323,-0.045000076
4.279,4.439,-0.16000032
4.279,4.371,-0.09200001
4.279,4.486,-0.20700026
4.28,2.879,1.4010003
4.28,4.472,-0.19199991
4.281,4.565,-0.28399992
4.283,4.183,0.099999905
4.302,4.091,0.21099997
4.305,4.332,-0.02699995
4.312,4.28,0.031999588
4.318,4.262,0.055999756
4.322,3.165,1.1570001
4.323,3.907,0.4159999
4.327,4.434,-0.106999874
4.331,4.436,-0.10500002
4.332,4.574,-0.2420001
4.332,4.279,0.052999973
4.332,4.363,-0.031000137
4.333,4.152,0.18100023
4.333,4.574,-0.2409997
4.335,4.487,-0.15199995
4.336,3.49,0.84599996
4.336,4.391,-0.05499983
4.339,4.461,-0.12199974
4.339,4.24,0.099000454
4.34,4.499,-0.15899992
4.342,4.497,-0.15500021
4.343,4.496,-0.15299988
4.343,4.248,0.09499979
4.35,4.527,-0.17700005
4.352,4.359,-0.0069999695
4.352,4.49,-0.13799953
4.362,4.25,0.11199999
4.364,4.468,-0.10400009
4.367,4.35,0.017000198
4.368,3.203,1.165
4.369,4.343,0.026000023
4.372,4.543,-0.171
4.374,4.642,-0.26800013
4.375,4.503,-0.12799978
4.375,4.493,-0.11800003
4.375,4.329,0.046000004
4.38,4.215,0.16499996
4.38,4.34,0.03999996
4.38,3.572,0.8080001
4.382,4.155,0.22699976
4.385,4.607,-0.22199965
4.386,4.395,-0.0089998245
4.387,3.21,1.177
4.388,4.473,-0.08500004
4.391,2.533,1.8579998
4.391,4.054,0.3369999
4.4,3.882,0.5180001
4.401,4.02,0.38100004
4.406,3.436,0.97
4.407,4.523,-0.1159997
4.407,4.561,-0.1539998
4.411,4.463,-0.052000046
4.412,2.379,2.0330002
4.413,4.578,-0.16499996
4.416,4.43,-0.013999939
4.418,4.487,-0.06899977
4.419,4.287,0.13199997
4.42,4.594,-0.17399979
4.422,4.508,-0.085999966
4.422,4.685,-0.263
4.423,4.067,0.35599995
4.425,4.277,0.14800024
4.427,4.268,0.15899992
4.428,3.337,1.0910001
4.43,4.347,0.082999706
4.436,4.702,-0.26600027
4.439,3.186,1.253
4.439,4.529,-0.089999676
4.442,4.478,-0.03600025
4.443,4.473,-0.03000021
4.444,4.527,-0.08300018
4.446,3.3,1.1460001
4.446,4.502,-0.055999756
4.447,4.171,0.27600002
4.45,4.228,0.22199965
4.45,3.321,1.1289997
4.454,4.272,0.18200016
4.459,4.033,0.42600012
4.461,4.627,-0.16599989
4.463,4.598,-0.13500023
4.464,4.432,0.032000065
4.466,4.603,-0.13700008
4.466,4.676,-0.21000004
4.467,3.11,1.3570001
4.469,3.425,1.0439999
4.471,4.504,-0.032999992
4.472,4.405,0.06699991
4.472,4.527,-0.05499983
4.474,4.437,0.03700018
4.474,4.602,-0.12800026
4.476,3.616,0.8599999
4.476,4.494,-0.018000126
4.478,4.593,-0.11499977
4.479,3.05,1.4290001
4.481,4.574,-0.092999935
4.481,4.578,-0.09700012
4.481,4.616,-0.13500023
4.482,4.624,-0.1420002
4.484,4.056,0.42799997
4.484,4.477,0.0069999695
4.484,4.044,0.44000006
4.485,4.486,-9.999275E-4
4.486,4.452,0.03399992
4.486,3.459,1.027
4.489,4.678,-0.18900013
4.49,4.517,-0.027000427
4.49,4.616,-0.1260004
4.491,4.517,-0.026000023
4.493,4.06,0.4330001
4.493,4.026,0.467
4.493,4.659,-0.16599989
4.495,4.617,-0.12200022
4.498,4.189,0.30900002
4.501,4.356,0.14499998
4.502,2.83,1.6719999
4.507,4.281,0.22599983
4.508,4.276,0.23199987
4.51,3.976,0.53400016
4.511,4.383,0.12800026
4.512,4.648,-0.13599968
4.513,4.587,-0.07399988
4.515,4.468,0.04699993
4.515,4.208,0.30699968
4.516,4.517,-0.0010004044
4.517,4.595,-0.07799959
4.519,4.669,-0.1500001
4.521,4.613,-0.09200001
4.524,4.095,0.42900038
4.525,4.659,-0.13399982
4.529,3.322,1.2069998
4.529,4.561,-0.032000065
4.534,4.622,-0.0880003
4.536,4.343,0.19299984
4.536,4.773,-0.23699999
4.536,4.177,0.35899973
4.538,4.725,-0.1869998
4.539,4.198,0.34100008
4.54,4.55,-0.010000229
4.54,4.698,-0.15799999
4.546,4.464,0.08199978
4.546,4.709,-0.1630001
4.552,3.993,0.559
4.552,4.358,0.19400024
4.553,4.584,-0.031000137
4.556,3.5,1.0560002
4.558,4.714,-0.15600014
4.56,4.702,-0.1420002
4.561,4.664,-0.103000164
4.562,4.752,-0.19000006
4.563,4.631,-0.06799984
4.566,4.717,-0.15100002
4.567,4.681,-0.11400032
4.568,4.76,-0.19200039
4.569,3.511,1.0579998
4.57,4.342,0.22800016
4.572,4.502,0.07000017
4.575,4.565,0.009999752
4.578,4.572,0.006000042
4.581,4.715,-0.1340003
4.581,4.694,-0.112999916
4.582,3.42,1.1619997
4.584,4.513,0.0710001
4.586,4.712,-0.12599993
4.586,4.353,0.2329998
4.588,4.736,-0.14800024
4.59,4.512,0.07800007
4.59,4.662,-0.07200003
4.591,4.7,-0.10899973
4.592,4.778,-0.18599987
4.593,4.778,-0.18499994
4.594,4.607,-0.013000011
4.594,4.674,-0.07999992
4.596,4.694,-0.09799957
4.597,4.788,-0.19099998
4.598,4.652,-0.0539999
4.598,4.449,0.14900017
4.599,4.303,0.296
4.599,4.839,-0.24000025
4.599,4.787,-0.1880002
4.6,4.592,0.007999897
4.601,4.734,-0.13300037
4.601,4.749,-0.14800024
4.602,4.744,-0.14199972
4.61,2.654,1.9560001
4.611,4.71,-0.09899998
4.611,3.231,1.3800001
4.612,3.88,0.7319999
4.612,4.789,-0.17700005
4.613,4.285,0.32800007
4.615,4.759,-0.14400005
4.615,4.783,-0.16800022
4.615,4.767,-0.15200043
4.616,4.554,0.062000275
4.617,4.172,0.44500017
4.618,4.563,0.05499983
4.623,4.233,0.39000034
4.625,4.816,-0.19099998
4.625,4.348,0.27699995
4.625,4.359,0.2659998
4.627,4.823,-0.1960001
4.629,4.423,0.20600033
4.629,4.659,-0.029999733
4.629,4.58,0.049000263
4.63,4.1,0.5300002
4.63,4.735,-0.10500002
4.632,4.185,0.44700003
4.632,3.577,1.0550001
4.633,4.055,0.57800007
4.635,4.305,0.3300004
4.635,4.253,0.38200045
4.636,4.837,-0.20099974
4.636,4.731,-0.09499979
4.637,4.742,-0.10500002
4.644,4.579,0.06500006
4.644,4.799,-0.15499973
4.645,4.775,-0.13000011
4.648,4.505,0.14299965
4.65,4.591,0.059000015
4.652,4.756,-0.10400009
4.654,4.814,-0.16000032
4.655,4.739,-0.083999634
4.656,4.6,0.056000233
4.657,4.623,0.03399992
4.665,4.723,-0.058000088
4.666,2.83,1.836
4.667,4.334,0.3329997
4.667,4.311,0.35599995
4.667,4.765,-0.09800005
4.668,4.789,-0.12099981
4.669,3.31,1.3590002
4.669,3.563,1.1060002
4.672,3.577,1.095
4.672,4.395,0.27699995
4.672,4.765,-0.092999935
4.672,4.272,0.4000001
4.673,4.866,-0.19300032
4.674,4.611,0.062999725
4.676,4.562,0.11400032
4.676,4.846,-0.17000008
4.677,4.607,0.07000017
4.677,4.126,0.5510001
4.679,4.816,-0.13700008
4.679,4.824,-0.14499998
4.679,2.998,1.681
4.68,4.654,0.026000023
4.68,4.532,0.14799976
4.682,4.844,-0.1619997
4.682,3.604,1.0780001
4.683,4.504,0.1789999
4.685,4.155,0.52999973
4.685,3.368,1.3169999
4.686,4.9,-0.21400023
4.687,2.716,1.9709997
4.687,4.845,-0.15799999
4.694,4.86,-0.16600037
4.694,3.622,1.0719998
4.695,4.741,-0.046000004
4.695,4.72,-0.024999619
4.695,4.717,-0.021999836
4.699,4.721,-0.022000313
4.7,4.46,0.23999977
4.703,4.806,-0.103000164
4.703,4.477,0.22599983
4.703,4.857,-0.1539998
4.707,4.498,0.20899963
4.71,4.871,-0.16099977
4.711,4.618,0.092999935
4.711,4.266,0.44500017
4.717,3.632,1.085
4.718,4.176,0.5419998
4.718,2.861,1.8569999
4.719,4.937,-0.21799994
4.719,3.315,1.4039998
4.721,3.705,1.0160003
4.723,4.669,0.0539999
4.724,4.616,0.1079998
4.727,3.234,1.4930003
4.728,4.338,0.39000034
4.731,4.866,-0.13500023
4.732,4.627,0.10500002
4.732,3.138,1.5939999
4.734,4.243,0.49100018
4.736,4.152,0.5840001
4.738,4.43,0.3080001
4.741,4.514,0.22700024
4.741,3.662,1.0790002
4.744,4.79,-0.046000004
4.744,2.968,1.776
4.746,4.803,-0.05700016
4.749,4.659,0.09000015
4.749,4.904,-0.15499973
4.749,4.317,0.43200016
4.754,4.535,0.21900034
4.756,4.829,-0.072999954
4.757,4.927,-0.17000008
4.759,4.107,0.65199995
4.759,3.665,1.0939999
4.762,4.453,0.30900002
4.762,4.792,-0.029999733
4.762,4.684,0.07800007
4.763,4.966,-0.20300007
4.764,3.798,0.96599984
4.765,4.69,0.07499981
4.765,4.815,-0.05000019
4.766,4.715,0.05099964
4.767,4.875,-0.1079998
4.768,4.66,0.10800028
4.768,4.923,-0.15499973
4.77,4.877,-0.106999874
4.772,4.947,-0.17500019
4.774,4.798,-0.023999691
4.775,4.951,-0.17600012
4.775,4.789,-0.013999939
4.775,4.829,-0.0539999
4.776,4.592,0.18400002
4.778,4.773,0.0050001144
4.778,4.758,0.01999998
4.778,4.759,0.019000053
4.778,4.902,-0.12400007
4.779,4.251,0.5279999
4.78,4.504,0.27600002
4.783,4.276,0.50699997
4.785,4.755,0.029999733
4.787,4.647,0.14000034
4.788,4.602,0.18599987
4.789,3.807,0.9820001
4.79,4.658,0.13199997
4.79,4.338,0.45200014
4.791,5.007,-0.21600008
4.794,4.717,0.07700014
4.795,4.479,0.31599998
4.798,4.865,-0.06699991
4.8,4.938,-0.13800001
4.803,4.705,0.09800005
4.804,4.753,0.05100012
4.805,3.421,1.3839998
4.806,4.983,-0.17699957
4.806,5.026,-0.21999979
4.807,4.968,-0.16099977
4.808,2.896,1.9120002
4.809,5.011,-0.20200014
4.813,3.635,1.1780002
4.813,4.92,-0.106999874
4.813,4.446,0.3670001
4.813,5.004,-0.19099998
4.813,4.795,0.018000126
4.813,4.989,-0.17599964
4.813,4.928,-0.11499977
4.814,5.114,-0.2999997
4.815,4.785,0.03000021
4.816,3.427,1.3889999
4.82,5.032,-0.2119999
4.821,2.866,1.9550002
4.821,4.736,0.08500004
4.822,4.957,-0.13499975
4.822,4.431,0.3909998
4.824,4.93,-0.10599995
4.825,4.633,0.19199991
4.826,4.736,0.09000015
4.827,4.53,0.29699993
4.828,4.877,-0.048999786
4.829,4.325,0.5040002
4.829,5.07,-0.24100018
4.829,4.937,-0.1079998
4.83,3.138,1.6919999
4.83,4.8,0.029999733
4.83,4.479,0.35099983
4.833,4.927,-0.09399986
4.835,4.503,0.33200026
4.836,4.951,-0.11500025
4.837,3.611,1.2259998
4.839,4.862,-0.022999763
4.84,4.685,0.15500021
4.841,4.964,-0.123000145
4.841,4.942,-0.10099983
4.842,3.712,1.1300001
4.843,4.401,0.4419999
4.844,4.363,0.48099995
4.845,3.798,1.0469997
4.845,4.999,-0.15400028
4.846,5.029,-0.18299961
4.846,3.814,1.0320003
4.847,4.962,-0.11499977
4.849,4.904,-0.05499983
4.85,4.013,0.8369999
4.85,4.349,0.5009999
4.851,4.962,-0.11100006
4.851,4.518,0.3329997
4.852,4.806,0.046000004
4.853,4.992,-0.13899994
4.854,4.953,-0.09899998
4.854,4.653,0.20100021
4.854,5.037,-0.18300009
4.854,4.871,-0.016999722
4.854,4.828,0.026000023
4.858,4.454,0.4039998
4.858,4.889,-0.031000137
4.859,3.794,1.0650003
4.859,4.908,-0.048999786
4.86,4.867,-0.0069999695
4.863,4.683,0.17999983
4.865,4.977,-0.112000465
4.865,5.042,-0.17700005
4.868,4.686,0.18200016
4.869,4.974,-0.10500002
4.871,4.558,0.31299973
4.871,4.943,-0.07200003
4.872,4.808,0.06400013
4.874,4.675,0.19899988
4.875,5.029,-0.1539998
4.875,4.959,-0.08400011
4.877,4.991,-0.11400032
4.879,5.055,-0.17599964
4.881,4.501,0.3800001
4.881,4.941,-0.059999943
4.882,4.923,-0.04099989
4.882,3.707,1.175
4.883,5.101,-0.21799994
4.884,5.028,-0.14400005
4.885,3.75,1.1350002
4.885,5.037,-0.15199995
4.887,4.492,0.39499998
4.888,4.7,0.1880002
4.888,5.07,-0.18200016
4.89,5.039,-0.14900017
4.892,4.942,-0.049999714
4.893,4.662,0.23099995
4.893,4.95,-0.056999683
4.894,4.84,0.0539999
4.894,4.995,-0.10099983
4.896,4.773,0.123000145
4.896,3.911,0.9849999
4.897,4.987,-0.09000015
4.897,3.452,1.4449999
4.898,4.942,-0.04400015
4.898,5.056,-0.15800047
4.9,4.962,-0.061999798
4.9,5.048,-0.14799976
4.9,4.286,0.6140003
4.901,4.98,-0.078999996
4.901,4.994,-0.092999935
4.904,4.902,0.001999855
4.908,5.033,-0.125
4.91,5.055,-0.14499998
4.91,3.93,0.9799998
4.91,4.829,0.08099985
4.911,4.963,-0.052000046
4.912,4.827,0.08500004
4.913,5.027,-0.11399984
4.914,4.779,0.13500023
4.915,4.427,0.48799992
4.916,4.452,0.46399975
4.918,5.096,-0.17799997
4.92,4.327,0.59299994
4.92,4.051,0.86899996
4.922,5.071,-0.14900017
4.925,5.013,-0.08799982
4.926,5.05,-0.12400007
4.93,4.896,0.03399992
4.931,5.071,-0.13999987
4.933,4.67,0.263
4.933,4.662,0.2709999
4.933,4.924,0.009000301
4.934,5.144,-0.21000004
4.935,4.804,0.13100004
4.935,4.838,0.09700012
4.936,4.996,-0.059999943
4.936,3.405,1.5309999
4.938,4.697,0.24100018
4.939,5.028,-0.08899975
4.939,5.082,-0.14299965
4.942,4.832,0.11000013
4.942,4.534,0.408
4.942,5.032,-0.09000015
4.943,5.059,-0.116000175
4.944,4.768,0.17599964
4.945,5.104,-0.15899992
4.946,4.304,0.6420002
4.947,5.021,-0.07399988
4.947,5.077,-0.13000011
4.947,4.79,0.15700006
4.948,5.023,-0.07499981
4.951,3.573,1.3780003
4.951,5.071,-0.119999886
4.951,3.882,1.0690002
4.954,5.141,-0.1869998
4.955,4.309,0.6459999
4.955,5.159,-0.204
4.955,4.91,0.045000076
4.955,5.139,-0.18400002
4.956,4.793,0.16299963
4.956,5.183,-0.22700024
4.956,5.072,-0.116000175
4.958,4.877,0.08100033
4.962,5.154,-0.19199991
4.962,5.068,-0.10599995
4.962,5.028,-0.065999985
4.963,5.042,-0.078999996
4.964,5.092,-0.12799978
4.964,5.194,-0.22999954
4.965,3.722,1.2430003
4.966,5.12,-0.1539998
4.968,4.409,0.559
4.97,4.742,0.22799969
4.971,5.111,-0.13999987
4.973,4.353,0.6199999
4.974,4.999,-0.025000095
4.975,4.916,0.059000015
4.977,5.142,-0.16499996
4.978,3.884,1.0940001
4.978,5.084,-0.10599995
4.979,4.569,0.41000032
4.98,5.105,-0.125
4.982,4.923,0.059000015
4.982,4.785,0.19700003
4.983,4.963,0.01999998
4.986,4.94,0.046000004
4.987,3.674,1.313
4.991,3.841,1.1500001
4.992,3.86,1.1320002
4.993,5.022,-0.028999805
4.993,3.809,1.184
4.995,5.143,-0.14800024
4.997,4.81,0.18700027
4.997,5.113,-0.1159997
5.002,5.075,-0.072999954
5.002,4.763,0.23899984
5.003,5.028,-0.025000095
5.005,3.064,1.9410002
5.005,4.743,0.26200008
5.009,4.66,0.34899998
5.009,3.832,1.1769998
5.011,5.151,-0.13999987
5.012,5.183,-0.171
5.014,4.703,0.31099987
5.015,4.793,0.22199965
5.016,3.879,1.1369998
5.016,5.159,-0.14300013
5.017,5.061,-0.043999672
5.017,5.221,-0.204
5.018,5.0,0.018000126
5.019,4.852,0.16699982
5.019,5.2,-0.18099976
5.019,3.841,1.178
5.02,5.143,-0.123000145
5.02,3.957,1.063
5.021,4.966,0.05499983
5.022,3.292,1.7299998
5.022,3.908,1.1139998
5.025,5.097,-0.07200003
5.025,5.117,-0.09200001
